date,type_id,label,group,index,coverage,skus,baseline_skus,baseline_date
2026-08-20,softener,Yumuşatıcı,household_cleaning,96.3887,1.0,10,10,2026-08-16
2026-08-20,bleach,Çamaşır suyu,household_cleaning,95.6394,0.8095,17,21,2026-08-16
2026-08-20,surface_cleaner,Yüzey temizleyici,household_cleaning,100.0,0.9565,22,23,2026-08-16
2026-08-20,garbage_bags,Çöp torbası,household_cleaning,100.9271,0.9167,22,24,2026-08-16
2026-08-20,sponge,Bulaşık süngeri,household_cleaning,100.0,0.95,19,20,2026-08-16
2026-08-20,cleaning_cloth,Temizlik bezi,household_cleaning,100.3079,0.8,16,20,2026-08-16
2026-08-20,shampoo,Şampuan,personal_paper,112.9827,0.875,21,24,2026-08-16
2026-08-20,shower_gel,Duş jeli,personal_paper,119.775,0.84,21,25,2026-08-16
2026-08-20,soap_liquid,Sıvı sabun,personal_paper,105.9263,0.96,24,25,2026-08-16
2026-08-20,soap_bar,Kalıp sabun,personal_paper,100.0444,0.6818,15,22,2026-08-16
2026-08-20,toothpaste,Diş macunu,personal_paper,100.0,0.9565,22,23,2026-08-16
2026-08-20,toothbrush,Diş fırçası,personal_paper,100.0,0.9583,23,24,2026-08-16
2026-08-20,deodorant,Deodorant,personal_paper,109.1927,0.8,20,25,2026-08-16
2026-08-20,toilet_paper,Tuvalet kağıdı,personal_paper,102.3103,0.8,20,25,2026-08-16
2026-08-20,paper_towel,Kağıt havlu,personal_paper,101.188,0.7727,17,22,2026-08-16
2026-08-20,wet_wipes,Islak mendil,personal_paper,99.1349,0.7917,19,24,2026-08-16
2026-08-20,tissues,Kağıt mendil,personal_paper,100.0,0.9286,13,14,2026-08-16
2026-08-21,bread_white,Beyaz ekmek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-21,bread_toast,Tost ekmeği,bread_cereals,100.0,0.7857,11,14,2026-08-16
2026-08-21,bread_wholewheat,Tam buğday ekmeği,bread_cereals,98.8417,0.8667,13,15,2026-08-16
2026-08-21,flour_wheat,Buğday unu,bread_cereals,100.0,0.9167,22,24,2026-08-16
2026-08-21,rice,Pirinç,bread_cereals,99.4602,0.96,24,25,2026-08-16
2026-08-21,bulgur,Bulgur,bread_cereals,96.777,0.84,21,25,2026-08-16
2026-08-21,pasta_spaghetti,Spagetti makarna,bread_cereals,102.0336,1.0,12,12,2026-08-16
2026-08-21,pasta_other,Diğer makarna,bread_cereals,98.2778,0.68,17,25,2026-08-16
2026-08-21,vermicelli,Şehriye,bread_cereals,95.4714,1.0,20,20,2026-08-16
2026-08-21,oats,Yulaf ezmesi,bread_cereals,99.9121,0.9375,15,16,2026-08-16
2026-08-21,breakfast_cereal,Kahvaltılık gevrek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-21,semolina,İrmik,bread_cereals,102.2532,0.9412,16,17,2026-08-16
2026-08-21,beef_mince,Dana kıyma,meat,103.0519,0.5833,7,12,2026-08-16
2026-08-21,beef_cubes,Dana kuşbaşı / sote,meat,103.8125,0.8182,9,11,2026-08-16
2026-08-21,chicken_breast,Tavuk göğüs,meat,100.0,0.8333,5,6,2026-08-16
2026-08-21,chicken_thigh,Tavuk but / baget,meat,102.6026,0.75,9,12,2026-08-16
2026-08-21,whole_chicken,Bütün piliç,meat,100.9878,0.8125,13,16,2026-08-16
2026-08-21,turkey,Hindi eti,meat,,0.75,3,4,2026-08-16
2026-08-21,sucuk,Sucuk,meat,98.9215,0.88,22,25,2026-08-16
2026-08-21,salami,Salam,meat,100.9846,0.9583,23,24,2026-08-16
2026-08-21,sausage,Sosis,meat,99.9776,0.9167,22,24,2026-08-16
2026-08-21,meatballs,Köfte,meat,105.2568,1.0,13,13,2026-08-16
2026-08-21,tuna,Ton balığı,fish,97.9713,0.92,23,25,2026-08-16
2026-08-21,sardine,Konserve sardalya,fish,,0.0,0,0,2026-08-16
2026-08-21,smoked_salmon,Somon füme,fish,,0.5,2,4,2026-08-16
2026-08-21,salmon,Somon fileto,fish,,1.0,1,1,2026-08-16
2026-08-21,frozen_fish,Dondurulmuş balık,fish,100.9914,1.0,10,10,2026-08-16
2026-08-21,fish_fingers,Balık parmak,fish,,0.0,0,0,2026-08-16
2026-08-21,milk,İçme sütü,dairy_eggs,101.515,0.92,23,25,2026-08-16
2026-08-21,milk_lactosefree,Laktozsuz süt,dairy_eggs,100.9695,0.9,18,20,2026-08-16
2026-08-21,yogurt,Yoğurt,dairy_eggs,102.321,0.75,18,24,2026-08-16
2026-08-21,strained_yogurt,Süzme yoğurt,dairy_eggs,100.4971,0.8462,11,13,2026-08-16
2026-08-21,ayran,Ayran,dairy_eggs,101.9259,0.8333,20,24,2026-08-16
2026-08-21,kefir,Kefir,dairy_eggs,99.2339,0.95,19,20,2026-08-16
2026-08-21,white_cheese,Beyaz peynir,dairy_eggs,100.0,0.8,20,25,2026-08-16
2026-08-21,kasar,Kaşar peyniri,dairy_eggs,101.467,0.96,24,25,2026-08-16
2026-08-21,labneh,Labne,dairy_eggs,98.0001,0.9583,23,24,2026-08-16
2026-08-21,cream_cheese,Krem peynir,dairy_eggs,100.9878,0.9583,23,24,2026-08-16
2026-08-21,mozzarella,Mozzarella,dairy_eggs,99.9186,1.0,13,13,2026-08-16
2026-08-21,eggs,Yumurta,dairy_eggs,102.6169,0.92,23,25,2026-08-16
2026-08-21,cream,Krema,dairy_eggs,103.3888,0.8947,17,19,2026-08-16
2026-08-21,sunflower_oil,Ayçiçek yağı,oils_fats,101.0675,0.92,23,25,2026-08-16
2026-08-21,olive_oil,Zeytinyağı,oils_fats,95.8132,0.84,21,25,2026-08-16
2026-08-21,butter,Tereyağı,oils_fats,98.6118,0.8,20,25,2026-08-16
2026-08-21,margarine,Margarin,oils_fats,107.4057,1.0,22,22,2026-08-16
2026-08-21,corn_oil,Mısırözü yağı,oils_fats,,1.0,1,1,2026-08-16
2026-08-21,banana,Muz,fruit,92.5309,0.8125,13,16,2026-08-16
2026-08-21,apple,Elma,fruit,103.6311,0.9091,10,11,2026-08-16
2026-08-21,orange,Portakal,fruit,100.0,0.75,9,12,2026-08-16
2026-08-21,mandarin,Mandalina,fruit,,1.0,1,1,2026-08-16
2026-08-21,lemon,Limon,fruit,106.505,0.8571,6,7,2026-08-16
2026-08-21,pear,Armut,fruit,97.1792,0.8889,8,9,2026-08-16
2026-08-21,peach,Şeftali,fruit,107.2184,1.0,5,5,2026-08-16
2026-08-21,grape,Üzüm,fruit,99.3987,0.8667,13,15,2026-08-16
2026-08-21,watermelon,Karpuz,fruit,107.7957,1.0,11,11,2026-08-16
2026-08-21,melon,Kavun,fruit,102.6469,1.0,9,9,2026-08-16
2026-08-21,strawberry,Çilek,fruit,100.0,0.9375,15,16,2026-08-16
2026-08-21,kiwi,Kivi,fruit,,0.0,0,1,2026-08-16
2026-08-21,avocado,Avokado,fruit,,0.5,1,2,2026-08-16
2026-08-21,tomato,Domates,vegetables,98.7117,0.8889,16,18,2026-08-16
2026-08-21,cherry_tomato,Cherry domates,vegetables,,0.0,0,0,2026-08-16
2026-08-21,cucumber,Salatalık,vegetables,100.0628,1.0,16,16,2026-08-16
2026-08-21,pepper,Biber,vegetables,93.1378,0.95,19,20,2026-08-16
2026-08-21,potato,Patates,vegetables,,0.3333,1,3,2026-08-16
2026-08-21,onion,Kuru soğan,vegetables,,1.0,1,1,2026-08-16
2026-08-21,garlic,Sarımsak,vegetables,100.3877,0.8,8,10,2026-08-16
2026-08-21,eggplant,Patlıcan,vegetables,106.5255,1.0,16,16,2026-08-16
2026-08-21,zucchini,Kabak,vegetables,101.6042,0.9375,15,16,2026-08-16
2026-08-21,carrot,Havuç,vegetables,93.7605,1.0,12,12,2026-08-16
2026-08-21,lettuce,Marul,vegetables,,1.0,1,1,2026-08-16
2026-08-21,spinach,Ispanak,vegetables,95.6402,1.0,4,4,2026-08-16
2026-08-21,parsley,Maydanoz,vegetables,,1.0,1,1,2026-08-16
2026-08-21,broccoli,Brokoli,vegetables,,1.0,2,2,2026-08-16
2026-08-21,cauliflower,Karnabahar,vegetables,,0.0,0,0,2026-08-16
2026-08-21,mushroom,Kültür mantarı,vegetables,100.0029,0.875,14,16,2026-08-16
2026-08-21,green_beans,Taze fasulye,vegetables,107.4576,1.0,4,4,2026-08-16
2026-08-21,sugar,Toz şeker,sugar_snacks,99.5985,1.0,24,24,2026-08-16
2026-08-21,honey,Bal,sugar_snacks,103.9206,0.9,18,20,2026-08-16
2026-08-21,jam,Reçel,sugar_snacks,100.7958,0.8125,13,16,2026-08-16
2026-08-21,chocolate,Çikolata,sugar_snacks,94.9344,0.96,24,25,2026-08-16
2026-08-21,biscuits,Bisküvi,sugar_snacks,102.5803,0.88,22,25,2026-08-16
2026-08-21,wafer,Gofret,sugar_snacks,98.2744,0.92,23,25,2026-08-16
2026-08-21,chips,Patates cipsi,sugar_snacks,104.2963,0.84,21,25,2026-08-16
2026-08-21,nuts,Kuruyemiş,sugar_snacks,104.739,1.0,18,18,2026-08-16
2026-08-21,icecream,Dondurma,sugar_snacks,,1.0,1,1,2026-08-16
2026-08-21,halva,Helva,sugar_snacks,100.3234,1.0,22,22,2026-08-16
2026-08-21,spread,Kakaolu fındık kreması,sugar_snacks,98.9564,0.9167,22,24,2026-08-16
2026-08-21,candy,Şekerleme,sugar_snacks,106.3727,0.9,18,20,2026-08-16
2026-08-21,tomato_paste,Salça,other_food,105.2459,0.9333,14,15,2026-08-16
2026-08-21,lentils,Mercimek,other_food,99.1627,0.8,20,25,2026-08-16
2026-08-21,beans,Kuru fasulye,other_food,100.4954,0.9583,23,24,2026-08-16
2026-08-21,chickpeas,Nohut,other_food,98.8242,0.9167,22,24,2026-08-16
2026-08-21,canned_veg,Konserve sebze,other_food,,0.8,4,5,2026-08-16
2026-08-21,soup,Hazır çorba,other_food,98.3546,0.8421,16,19,2026-08-16
2026-08-21,ketchup,Ketçap,other_food,102.7215,1.0,24,24,2026-08-16
2026-08-21,mayonnaise,Mayonez,other_food,99.618,1.0,24,24,2026-08-16
2026-08-21,salt,Tuz,other_food,100.0,0.9091,20,22,2026-08-16
2026-08-21,vinegar,Sirke,other_food,97.9581,0.9545,21,22,2026-08-16
2026-08-21,black_tea,Siyah çay,drinks,100.0351,0.92,23,25,2026-08-16
2026-08-21,turkish_coffee,Türk kahvesi,drinks,99.3005,0.92,23,25,2026-08-16
2026-08-21,instant_coffee,Çözünebilir kahve,drinks,93.6661,1.0,9,9,2026-08-16
2026-08-21,filter_coffee,Filtre kahve,drinks,96.3804,0.913,21,23,2026-08-16
2026-08-21,cola,Kola,drinks,99.5835,0.96,24,25,2026-08-16
2026-08-21,fruit_juice,Meyve suyu,drinks,98.8244,1.0,14,14,2026-08-16
2026-08-21,iced_tea,Soğuk çay,drinks,100.1294,0.7917,19,24,2026-08-16
2026-08-21,mineral_water,Maden suyu,drinks,98.1033,0.8333,20,24,2026-08-16
2026-08-21,water,İçme suyu,drinks,,0.0,0,0,2026-08-16
2026-08-21,energy_drink,Enerji içeceği,drinks,99.8532,1.0,22,22,2026-08-16
2026-08-21,soda,Gazoz,drinks,97.8355,0.9091,20,22,2026-08-16
2026-08-21,dish_liquid,Elde bulaşık deterjanı,household_cleaning,103.4071,0.95,19,20,2026-08-16
2026-08-21,dishwasher_tabs,Bulaşık makinesi tableti,household_cleaning,100.4513,0.913,21,23,2026-08-16
2026-08-21,laundry_powder,Toz çamaşır deterjanı,household_cleaning,,1.0,2,2,2026-08-16
2026-08-21,laundry_liquid,Sıvı çamaşır deterjanı,household_cleaning,103.2831,0.92,23,25,2026-08-16
2026-08-21,softener,Yumuşatıcı,household_cleaning,98.1667,1.0,10,10,2026-08-16
2026-08-21,bleach,Çamaşır suyu,household_cleaning,101.5556,0.8095,17,21,2026-08-16
2026-08-21,surface_cleaner,Yüzey temizleyici,household_cleaning,102.0667,0.9565,22,23,2026-08-16
2026-08-21,garbage_bags,Çöp torbası,household_cleaning,99.431,0.9167,22,24,2026-08-16
2026-08-21,sponge,Bulaşık süngeri,household_cleaning,100.0,0.85,17,20,2026-08-16
2026-08-21,cleaning_cloth,Temizlik bezi,household_cleaning,99.4004,0.8,16,20,2026-08-16
2026-08-21,shampoo,Şampuan,personal_paper,109.6898,0.9167,22,24,2026-08-16
2026-08-21,shower_gel,Duş jeli,personal_paper,130.4891,1.0,25,25,2026-08-16
2026-08-21,soap_liquid,Sıvı sabun,personal_paper,110.6453,0.92,23,25,2026-08-16
2026-08-21,soap_bar,Kalıp sabun,personal_paper,106.4216,0.6818,15,22,2026-08-16
2026-08-21,toothpaste,Diş macunu,personal_paper,103.6206,0.9565,22,23,2026-08-16
2026-08-21,toothbrush,Diş fırçası,personal_paper,103.284,0.9167,22,24,2026-08-16
2026-08-21,deodorant,Deodorant,personal_paper,109.1927,0.8,20,25,2026-08-16
2026-08-21,toilet_paper,Tuvalet kağıdı,personal_paper,106.5278,0.76,19,25,2026-08-16
2026-08-21,paper_towel,Kağıt havlu,personal_paper,105.0715,0.6818,15,22,2026-08-16
2026-08-21,wet_wipes,Islak mendil,personal_paper,109.0255,0.75,18,24,2026-08-16
2026-08-21,tissues,Kağıt mendil,personal_paper,105.63,0.8571,12,14,2026-08-16
2026-08-22,bread_white,Beyaz ekmek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-22,bread_toast,Tost ekmeği,bread_cereals,100.0,0.7143,10,14,2026-08-16
2026-08-22,bread_wholewheat,Tam buğday ekmeği,bread_cereals,98.7458,0.8,12,15,2026-08-16
2026-08-22,flour_wheat,Buğday unu,bread_cereals,100.1141,0.8333,20,24,2026-08-16
2026-08-22,rice,Pirinç,bread_cereals,98.0386,0.88,22,25,2026-08-16
2026-08-22,bulgur,Bulgur,bread_cereals,96.9774,0.84,21,25,2026-08-16
2026-08-22,pasta_spaghetti,Spagetti makarna,bread_cereals,103.2589,0.8333,10,12,2026-08-16
2026-08-22,pasta_other,Diğer makarna,bread_cereals,94.4317,0.72,18,25,2026-08-16
2026-08-22,vermicelli,Şehriye,bread_cereals,91.6209,0.9,18,20,2026-08-16
2026-08-22,oats,Yulaf ezmesi,bread_cereals,97.6984,0.9375,15,16,2026-08-16
2026-08-22,breakfast_cereal,Kahvaltılık gevrek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-22,semolina,İrmik,bread_cereals,99.5124,0.9412,16,17,2026-08-16
2026-08-22,beef_mince,Dana kıyma,meat,100.6098,0.5833,7,12,2026-08-16
2026-08-22,beef_cubes,Dana kuşbaşı / sote,meat,100.0,0.7273,8,11,2026-08-16
2026-08-22,chicken_breast,Tavuk göğüs,meat,95.4525,0.8333,5,6,2026-08-16
2026-08-22,chicken_thigh,Tavuk but / baget,meat,102.3393,0.8333,10,12,2026-08-16
2026-08-22,whole_chicken,Bütün piliç,meat,104.3495,0.6875,11,16,2026-08-16
2026-08-22,turkey,Hindi eti,meat,,0.75,3,4,2026-08-16
2026-08-22,sucuk,Sucuk,meat,98.0175,0.92,23,25,2026-08-16
2026-08-22,salami,Salam,meat,100.9846,0.9583,23,24,2026-08-16
2026-08-22,sausage,Sosis,meat,100.0546,0.9167,22,24,2026-08-16
2026-08-22,meatballs,Köfte,meat,99.5037,1.0,13,13,2026-08-16
2026-08-22,tuna,Ton balığı,fish,98.055,0.96,24,25,2026-08-16
2026-08-22,sardine,Konserve sardalya,fish,,0.0,0,0,2026-08-16
2026-08-22,smoked_salmon,Somon füme,fish,,0.5,2,4,2026-08-16
2026-08-22,salmon,Somon fileto,fish,,0.0,0,1,2026-08-16
2026-08-22,frozen_fish,Dondurulmuş balık,fish,101.1021,0.9,9,10,2026-08-16
2026-08-22,fish_fingers,Balık parmak,fish,,0.0,0,0,2026-08-16
2026-08-22,milk,İçme sütü,dairy_eggs,101.5354,0.92,23,25,2026-08-16
2026-08-22,milk_lactosefree,Laktozsuz süt,dairy_eggs,104.1618,0.9,18,20,2026-08-16
2026-08-22,yogurt,Yoğurt,dairy_eggs,102.099,0.6667,16,24,2026-08-16
2026-08-22,strained_yogurt,Süzme yoğurt,dairy_eggs,99.3511,0.8462,11,13,2026-08-16
2026-08-22,ayran,Ayran,dairy_eggs,100.4542,0.7917,19,24,2026-08-16
2026-08-22,kefir,Kefir,dairy_eggs,99.4022,1.0,20,20,2026-08-16
2026-08-22,white_cheese,Beyaz peynir,dairy_eggs,98.8855,0.8,20,25,2026-08-16
2026-08-22,kasar,Kaşar peyniri,dairy_eggs,101.9415,0.96,24,25,2026-08-16
2026-08-22,labneh,Labne,dairy_eggs,98.3381,0.9167,22,24,2026-08-16
2026-08-22,cream_cheese,Krem peynir,dairy_eggs,101.8026,0.9583,23,24,2026-08-16
2026-08-22,mozzarella,Mozzarella,dairy_eggs,102.0493,0.8462,11,13,2026-08-16
2026-08-22,eggs,Yumurta,dairy_eggs,102.3116,0.84,21,25,2026-08-16
2026-08-22,cream,Krema,dairy_eggs,103.9305,0.8947,17,19,2026-08-16
2026-08-22,sunflower_oil,Ayçiçek yağı,oils_fats,99.8341,0.88,22,25,2026-08-16
2026-08-22,olive_oil,Zeytinyağı,oils_fats,97.083,0.76,19,25,2026-08-16
2026-08-22,butter,Tereyağı,oils_fats,98.5392,0.76,19,25,2026-08-16
2026-08-22,margarine,Margarin,oils_fats,110.7087,0.9545,21,22,2026-08-16
2026-08-22,corn_oil,Mısırözü yağı,oils_fats,,1.0,1,1,2026-08-16
2026-08-22,banana,Muz,fruit,92.3053,0.8125,13,16,2026-08-16
2026-08-22,apple,Elma,fruit,103.8493,0.9091,10,11,2026-08-16
2026-08-22,orange,Portakal,fruit,104.7343,0.9167,11,12,2026-08-16
2026-08-22,mandarin,Mandalina,fruit,,1.0,1,1,2026-08-16
2026-08-22,lemon,Limon,fruit,109.9144,0.5714,4,7,2026-08-16
2026-08-22,pear,Armut,fruit,95.2449,0.7778,7,9,2026-08-16
2026-08-22,peach,Şeftali,fruit,105.5169,1.0,5,5,2026-08-16
2026-08-22,grape,Üzüm,fruit,98.7249,0.8,12,15,2026-08-16
2026-08-22,watermelon,Karpuz,fruit,111.902,0.9091,10,11,2026-08-16
2026-08-22,melon,Kavun,fruit,85.7776,1.0,9,9,2026-08-16
2026-08-22,strawberry,Çilek,fruit,100.0,0.875,14,16,2026-08-16
2026-08-22,kiwi,Kivi,fruit,,0.0,0,1,2026-08-16
2026-08-22,avocado,Avokado,fruit,,0.5,1,2,2026-08-16
2026-08-22,tomato,Domates,vegetables,98.787,0.9444,17,18,2026-08-16
2026-08-22,cherry_tomato,Cherry domates,vegetables,,0.0,0,0,2026-08-16
2026-08-22,cucumber,Salatalık,vegetables,100.0628,1.0,16,16,2026-08-16
2026-08-22,pepper,Biber,vegetables,91.0555,0.9,18,20,2026-08-16
2026-08-22,potato,Patates,vegetables,,1.0,3,3,2026-08-16
2026-08-22,onion,Kuru soğan,vegetables,,1.0,1,1,2026-08-16
2026-08-22,garlic,Sarımsak,vegetables,98.8538,0.8,8,10,2026-08-16
2026-08-22,eggplant,Patlıcan,vegetables,107.2323,1.0,16,16,2026-08-16
2026-08-22,zucchini,Kabak,vegetables,97.4453,0.875,14,16,2026-08-16
2026-08-22,carrot,Havuç,vegetables,95.1185,0.9167,11,12,2026-08-16
2026-08-22,lettuce,Marul,vegetables,,1.0,1,1,2026-08-16
2026-08-22,spinach,Ispanak,vegetables,95.6402,1.0,4,4,2026-08-16
2026-08-22,parsley,Maydanoz,vegetables,,1.0,1,1,2026-08-16
2026-08-22,broccoli,Brokoli,vegetables,,1.0,2,2,2026-08-16
2026-08-22,cauliflower,Karnabahar,vegetables,,0.0,0,0,2026-08-16
2026-08-22,mushroom,Kültür mantarı,vegetables,100.0029,0.875,14,16,2026-08-16
2026-08-22,green_beans,Taze fasulye,vegetables,107.4576,1.0,4,4,2026-08-16
2026-08-22,sugar,Toz şeker,sugar_snacks,100.2145,1.0,24,24,2026-08-16
2026-08-22,honey,Bal,sugar_snacks,103.2432,0.9,18,20,2026-08-16
2026-08-22,jam,Reçel,sugar_snacks,100.8624,0.75,12,16,2026-08-16
2026-08-22,chocolate,Çikolata,sugar_snacks,92.2199,0.88,22,25,2026-08-16
2026-08-22,biscuits,Bisküvi,sugar_snacks,101.801,0.84,21,25,2026-08-16
2026-08-22,wafer,Gofret,sugar_snacks,95.0156,0.88,22,25,2026-08-16
2026-08-22,chips,Patates cipsi,sugar_snacks,104.2963,0.84,21,25,2026-08-16
2026-08-22,nuts,Kuruyemiş,sugar_snacks,103.7052,0.9444,17,18,2026-08-16
2026-08-22,icecream,Dondurma,sugar_snacks,,1.0,1,1,2026-08-16
2026-08-22,halva,Helva,sugar_snacks,100.3234,1.0,22,22,2026-08-16
2026-08-22,spread,Kakaolu fındık kreması,sugar_snacks,98.9434,0.9583,23,24,2026-08-16
2026-08-22,candy,Şekerleme,sugar_snacks,105.9036,0.75,15,20,2026-08-16
2026-08-22,tomato_paste,Salça,other_food,106.7238,0.7333,11,15,2026-08-16
2026-08-22,lentils,Mercimek,other_food,98.2489,0.84,21,25,2026-08-16
2026-08-22,beans,Kuru fasulye,other_food,98.5296,0.9583,23,24,2026-08-16
2026-08-22,chickpeas,Nohut,other_food,98.9685,0.875,21,24,2026-08-16
2026-08-22,canned_veg,Konserve sebze,other_food,93.8231,1.0,5,5,2026-08-16
2026-08-22,soup,Hazır çorba,other_food,94.4681,0.8421,16,19,2026-08-16
2026-08-22,ketchup,Ketçap,other_food,102.7222,1.0,24,24,2026-08-16
2026-08-22,mayonnaise,Mayonez,other_food,100.9642,1.0,24,24,2026-08-16
2026-08-22,salt,Tuz,other_food,97.8199,0.9091,20,22,2026-08-16
2026-08-22,vinegar,Sirke,other_food,96.4568,0.9545,21,22,2026-08-16
2026-08-22,black_tea,Siyah çay,drinks,100.2186,0.92,23,25,2026-08-16
2026-08-22,turkish_coffee,Türk kahvesi,drinks,100.3815,0.96,24,25,2026-08-16
2026-08-22,instant_coffee,Çözünebilir kahve,drinks,93.6661,1.0,9,9,2026-08-16
2026-08-22,filter_coffee,Filtre kahve,drinks,102.477,0.913,21,23,2026-08-16
2026-08-22,cola,Kola,drinks,101.9553,0.92,23,25,2026-08-16
2026-08-22,fruit_juice,Meyve suyu,drinks,99.5209,0.9286,13,14,2026-08-16
2026-08-22,iced_tea,Soğuk çay,drinks,100.1294,0.7917,19,24,2026-08-16
2026-08-22,mineral_water,Maden suyu,drinks,99.7496,0.9167,22,24,2026-08-16
2026-08-22,water,İçme suyu,drinks,,0.0,0,0,2026-08-16
2026-08-22,energy_drink,Enerji içeceği,drinks,96.9481,1.0,22,22,2026-08-16
2026-08-22,soda,Gazoz,drinks,97.39,0.9091,20,22,2026-08-16
2026-08-22,dish_liquid,Elde bulaşık deterjanı,household_cleaning,104.1052,0.95,19,20,2026-08-16
2026-08-22,dishwasher_tabs,Bulaşık makinesi tableti,household_cleaning,99.8858,0.913,21,23,2026-08-16
2026-08-22,laundry_powder,Toz çamaşır deterjanı,household_cleaning,,1.0,2,2,2026-08-16
2026-08-22,laundry_liquid,Sıvı çamaşır deterjanı,household_cleaning,94.7134,0.92,23,25,2026-08-16
2026-08-22,softener,Yumuşatıcı,household_cleaning,96.5173,1.0,10,10,2026-08-16
2026-08-22,bleach,Çamaşır suyu,household_cleaning,100.3384,0.8095,17,21,2026-08-16
2026-08-22,surface_cleaner,Yüzey temizleyici,household_cleaning,100.2644,0.8696,20,23,2026-08-16
2026-08-22,garbage_bags,Çöp torbası,household_cleaning,103.1069,0.7917,19,24,2026-08-16
2026-08-22,sponge,Bulaşık süngeri,household_cleaning,100.0345,0.75,15,20,2026-08-16
2026-08-22,cleaning_cloth,Temizlik bezi,household_cleaning,99.0352,0.75,15,20,2026-08-16
2026-08-22,shampoo,Şampuan,personal_paper,104.5723,0.875,21,24,2026-08-16
2026-08-22,shower_gel,Duş jeli,personal_paper,130.0815,0.92,23,25,2026-08-16
2026-08-22,soap_liquid,Sıvı sabun,personal_paper,110.8128,0.84,21,25,2026-08-16
2026-08-22,soap_bar,Kalıp sabun,personal_paper,103.1643,1.0,22,22,2026-08-16
2026-08-22,toothpaste,Diş macunu,personal_paper,95.5388,1.0,23,23,2026-08-16
2026-08-22,toothbrush,Diş fırçası,personal_paper,99.2067,0.875,21,24,2026-08-16
2026-08-22,deodorant,Deodorant,personal_paper,108.9637,0.76,19,25,2026-08-16
2026-08-22,toilet_paper,Tuvalet kağıdı,personal_paper,104.1653,0.76,19,25,2026-08-16
2026-08-22,paper_towel,Kağıt havlu,personal_paper,101.4526,0.8182,18,22,2026-08-16
2026-08-22,wet_wipes,Islak mendil,personal_paper,111.3592,0.7917,19,24,2026-08-16
2026-08-22,tissues,Kağıt mendil,personal_paper,107.3887,0.8571,12,14,2026-08-16
2026-08-23,bread_white,Beyaz ekmek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-23,bread_toast,Tost ekmeği,bread_cereals,100.0,0.7143,10,14,2026-08-16
2026-08-23,bread_wholewheat,Tam buğday ekmeği,bread_cereals,98.8417,0.8667,13,15,2026-08-16
2026-08-23,flour_wheat,Buğday unu,bread_cereals,100.1141,0.8333,20,24,2026-08-16
2026-08-23,rice,Pirinç,bread_cereals,98.0386,0.88,22,25,2026-08-16
2026-08-23,bulgur,Bulgur,bread_cereals,96.9774,0.84,21,25,2026-08-16
2026-08-23,pasta_spaghetti,Spagetti makarna,bread_cereals,103.2589,0.8333,10,12,2026-08-16
2026-08-23,pasta_other,Diğer makarna,bread_cereals,97.924,0.72,18,25,2026-08-16
2026-08-23,vermicelli,Şehriye,bread_cereals,91.6209,0.9,18,20,2026-08-16
2026-08-23,oats,Yulaf ezmesi,bread_cereals,98.4879,0.9375,15,16,2026-08-16
2026-08-23,breakfast_cereal,Kahvaltılık gevrek,bread_cereals,,0.0,0,0,2026-08-16
2026-08-23,semolina,İrmik,bread_cereals,97.1435,0.8824,15,17,2026-08-16
2026-08-23,beef_mince,Dana kıyma,meat,100.5334,0.6667,8,12,2026-08-16
2026-08-23,beef_cubes,Dana kuşbaşı / sote,meat,100.0,0.8182,9,11,2026-08-16
2026-08-23,chicken_breast,Tavuk göğüs,meat,95.4525,0.8333,5,6,2026-08-16
2026-08-23,chicken_thigh,Tavuk but / baget,meat,106.3833,0.8333,10,12,2026-08-16
2026-08-23,whole_chicken,Bütün piliç,meat,107.1172,0.6875,11,16,2026-08-16
2026-08-23,turkey,Hindi eti,meat,,0.75,3,4,2026-08-16
2026-08-23,sucuk,Sucuk,meat,98.0175,0.92,23,25,2026-08-16
2026-08-23,salami,Salam,meat,100.8446,0.9167,22,24,2026-08-16
2026-08-23,sausage,Sosis,meat,100.0546,0.9167,22,24,2026-08-16
2026-08-23,meatballs,Köfte,meat,99.5037,1.0,13,13,2026-08-16
2026-08-23,tuna,Ton balığı,fish,98.055,0.96,24,25,2026-08-16
2026-08-23,sardine,Konserve sardalya,fish,,0.0,0,0,2026-08-16
2026-08-23,smoked_salmon,Somon füme,fish,,0.5,2,4,2026-08-16
2026-08-23,salmon,Somon fileto,fish,,0.0,0,1,2026-08-16
2026-08-23,frozen_fish,Dondurulmuş balık,fish,101.1021,0.9,9,10,2026-08-16
2026-08-23,fish_fingers,Balık parmak,fish,,0.0,0,0,2026-08-16
2026-08-23,milk,İçme sütü,dairy_eggs,101.5354,0.92,23,25,2026-08-16
2026-08-23,milk_lactosefree,Laktozsuz süt,dairy_eggs,104.1618,0.9,18,20,2026-08-16
2026-08-23,yogurt,Yoğurt,dairy_eggs,102.4024,0.5833,14,24,2026-08-16
2026-08-23,strained_yogurt,Süzme yoğurt,dairy_eggs,99.3511,0.8462,11,13,2026-08-16
2026-08-23,ayran,Ayran,dairy_eggs,101.1953,0.7917,19,24,2026-08-16
